"date","nhs_region","variant","cases"
2022-05-30,"London","Undetermined",2
2022-05-30,"London","V-22APR-03",9
2022-05-30,"London","V-22APR-04",27
2022-05-30,"London","VOC-21NOV-01",2
2022-05-30,"London","VUI-22JAN-01",37
2022-05-30,"Midlands","Undetermined",7
2022-05-30,"Midlands","V-22APR-03",8
2022-05-30,"Midlands","V-22APR-04",15
2022-05-30,"Midlands","VOC-21NOV-01",2
2022-05-30,"Midlands","VUI-22JAN-01",55
2022-05-30,"North East and Yorkshire","Unclassified",1
2022-05-30,"North East and Yorkshire","V-22APR-03",11
2022-05-30,"North East and Yorkshire","V-22APR-04",7
2022-05-30,"North East and Yorkshire","VOC-21NOV-01",1
2022-05-30,"North East and Yorkshire","VUI-22JAN-01",41
2022-05-30,"North West","V-22APR-03",7
2022-05-30,"North West","V-22APR-04",6
2022-05-30,"North West","VUI-22JAN-01",24
2022-05-30,"South East","Unclassified",3
2022-05-30,"South East","V-22APR-03",25
2022-05-30,"South East","V-22APR-04",25
2022-05-30,"South East","VOC-21NOV-01",1
2022-05-30,"South East","VUI-22JAN-01",37
2022-05-30,"South West","Unclassified",1
2022-05-30,"South West","V-22APR-03",6
2022-05-30,"South West","V-22APR-04",10
2022-05-30,"South West","VUI-22JAN-01",25
2022-05-31,"East of England","Unclassified",2
2022-05-31,"East of England","V-22APR-03",5
2022-05-31,"East of England","V-22APR-04",17
2022-05-31,"East of England","VOC-21NOV-01",1
2022-05-31,"East of England","VUI-22JAN-01",24
2022-05-31,"London","Unclassified",1
2022-05-31,"London","V-22APR-03",11
2022-05-31,"London","V-22APR-04",20
2022-05-31,"London","VOC-21NOV-01",4
2022-05-31,"London","VUI-22JAN-01",54
2022-05-31,"Midlands","Unclassified",1
2022-05-31,"Midlands","V-22APR-03",4
2022-05-31,"Midlands","V-22APR-04",18
2022-05-31,"Midlands","VOC-21NOV-01",2
2022-05-31,"Midlands","VUI-22JAN-01",44
2022-05-31,"North East and Yorkshire","Undetermined",3
2022-05-31,"North East and Yorkshire","V-22APR-03",5
2022-05-31,"North East and Yorkshire","V-22APR-04",10
2022-05-31,"North East and Yorkshire","VUI-22JAN-01",44
2022-05-31,"North West","Unclassified",1
2022-05-31,"North West","V-22APR-03",6
2022-05-31,"North West","V-22APR-04",12
2022-05-31,"North West","VOC-21NOV-01",1
2022-05-31,"North West","VUI-22JAN-01",35
2022-05-31,"South East","Undetermined",2
2022-05-31,"South East","V-22APR-03",11
2022-05-31,"South East","V-22APR-04",28
2022-05-31,"South East","VUI-22JAN-01",42
2022-05-31,"South West","V-22APR-03",4
2022-05-31,"South West","V-22APR-04",16
2022-05-31,"South West","VOC-21NOV-01",1
2022-05-31,"South West","VUI-22JAN-01",36
2022-06-01,"East of England","Undetermined",1
2022-06-01,"East of England","V-22APR-03",5
2022-06-01,"East of England","V-22APR-04",10
2022-06-01,"East of England","VUI-22JAN-01",31
2022-06-01,"London","Unclassified",1
2022-06-01,"London","V-22APR-03",11
2022-06-01,"London","V-22APR-04",21
2022-06-01,"London","VUI-22JAN-01",32
2022-06-01,"Midlands","Unclassified",2
2022-06-01,"Midlands","V-22APR-03",10
2022-06-01,"Midlands","V-22APR-04",17
2022-06-01,"Midlands","VUI-22JAN-01",44
2022-06-01,"North East and Yorkshire","V-22APR-03",7
2022-06-01,"North East and Yorkshire","V-22APR-04",10
2022-06-01,"North East and Yorkshire","VUI-22JAN-01",35
2022-06-01,"North West","V-22APR-03",7
2022-06-01,"North West","V-22APR-04",7
2022-06-01,"North West","VUI-22JAN-01",28
2022-06-01,"South East","Unclassified",2
2022-06-01,"South East","Undetermined",2
2022-06-01,"South East","V-22APR-03",12
2022-06-01,"South East","V-22APR-04",22
2022-06-01,"South East","VOC-21NOV-01",1
2022-06-01,"South East","VUI-22JAN-01",48
2022-06-01,"South West","V-22APR-03",4
2022-06-01,"South West","V-22APR-04",11
2022-06-01,"South West","VOC-21NOV-01",2
2022-06-01,"South West","VUI-22JAN-01",23
2022-06-02,"East of England","V-22APR-03",6
2022-06-02,"East of England","V-22APR-04",16
2022-06-02,"East of England","VUI-22JAN-01",15
2022-06-02,"London","V-22APR-03",9
2022-06-02,"London","V-22APR-04",15
2022-06-02,"London","VUI-22JAN-01",28
2022-06-02,"Midlands","V-22APR-03",6
2022-06-02,"Midlands","V-22APR-04",24
2022-06-02,"Midlands","VUI-22JAN-01",31
2022-06-02,"North East and Yorkshire","Undetermined",1
2022-06-02,"North East and Yorkshire","V-22APR-03",5
2022-06-02,"North East and Yorkshire","V-22APR-04",8
2022-06-02,"North East and Yorkshire","VUI-22JAN-01",37
2022-06-02,"North West","Unclassified",1
2022-06-02,"North West","V-22APR-03",5
2022-06-02,"North West","V-22APR-04",9
2022-06-02,"North West","VUI-22JAN-01",16
2022-06-02,"South East","V-22APR-03",9
2022-06-02,"South East","V-22APR-04",18
2022-06-02,"South East","VUI-22JAN-01",21
2022-06-02,"South West","V-22APR-03",6
2022-06-02,"South West","V-22APR-04",12
2022-06-02,"South West","VUI-22JAN-01",21
2022-06-03,"East of England","Unclassified",2
2022-06-03,"East of England","V-22APR-03",4
2022-06-03,"East of England","V-22APR-04",8
2022-06-03,"East of England","VUI-22JAN-01",20
2022-06-03,"London","Unclassified",2
2022-06-03,"London","Undetermined",2
2022-06-03,"London","V-22APR-03",7
2022-06-03,"London","V-22APR-04",11
2022-06-03,"London","VOC-21NOV-01",1
2022-06-03,"London","VUI-22JAN-01",31
2022-06-03,"Midlands","Unclassified",1
2022-06-03,"Midlands","Undetermined",1
2022-06-03,"Midlands","V-22APR-03",8
2022-06-03,"Midlands","V-22APR-04",28
2022-06-03,"Midlands","VUI-22JAN-01",33
2022-06-03,"North East and Yorkshire","Undetermined",1
2022-06-03,"North East and Yorkshire","V-22APR-03",11
2022-06-03,"North East and Yorkshire","V-22APR-04",9
2022-06-03,"North East and Yorkshire","VOC-21NOV-01",2
2022-06-03,"North East and Yorkshire","VUI-22JAN-01",29
2022-06-03,"North West","Undetermined",1
2022-06-03,"North West","V-22APR-03",13
2022-06-03,"North West","V-22APR-04",9
2022-06-03,"North West","VUI-22JAN-01",10
2022-06-03,"South East","V-22APR-03",4
2022-06-03,"South East","V-22APR-04",16
2022-06-03,"South East","VOC-21NOV-01",1
2022-06-03,"South East","VUI-22JAN-01",27
2022-06-03,"South West","V-22APR-03",7
2022-06-03,"South West","V-22APR-04",12
2022-06-03,"South West","VUI-22JAN-01",18
2022-06-04,"East of England","Undetermined",1
2022-06-04,"East of England","V-22APR-03",12
2022-06-04,"East of England","V-22APR-04",14
2022-06-04,"East of England","VOC-21NOV-01",1
2022-06-04,"East of England","VUI-22JAN-01",31
2022-06-04,"London","Unclassified",2
2022-06-04,"London","V-22APR-03",6
2022-06-04,"London","V-22APR-04",22
2022-06-04,"London","VOC-21NOV-01",2
2022-06-04,"London","VUI-22JAN-01",29
2022-06-04,"Midlands","Undetermined",1
2022-06-04,"Midlands","V-22APR-03",9
2022-06-04,"Midlands","V-22APR-04",14
2022-06-04,"Midlands","V-22OCT-01",1
2022-06-04,"Midlands","VOC-21NOV-01",1
2022-06-04,"Midlands","VUI-22JAN-01",37
2022-06-04,"North East and Yorkshire","Unclassified",2
2022-06-04,"North East and Yorkshire","Undetermined",2
2022-06-04,"North East and Yorkshire","V-22APR-03",11
2022-06-04,"North East and Yorkshire","V-22APR-04",18
2022-06-04,"North East and Yorkshire","VOC-21NOV-01",1
2022-06-04,"North East and Yorkshire","VUI-22JAN-01",38
2022-06-04,"North West","Unclassified",1
2022-06-04,"North West","V-22APR-03",10
2022-06-04,"North West","V-22APR-04",25
2022-06-04,"North West","VOC-21NOV-01",1
2022-06-04,"North West","VUI-22JAN-01",19
2022-06-04,"South East","Unclassified",2
2022-06-04,"South East","Undetermined",1
2022-06-04,"South East","V-22APR-03",14
2022-06-04,"South East","V-22APR-04",31
2022-06-04,"South East","VOC-21NOV-01",1
2022-06-04,"South East","VUI-22JAN-01",35
2022-06-04,"South West","Undetermined",3
2022-06-04,"South West","V-22APR-03",4
2022-06-04,"South West","V-22APR-04",14
2022-06-04,"South West","VUI-22JAN-01",30
2022-06-05,"East of England","Undetermined",4
2022-06-05,"East of England","V-22APR-03",9
2022-06-05,"East of England","V-22APR-04",19
2022-06-05,"East of England","VUI-22JAN-01",22
2022-06-05,"London","Undetermined",1
2022-06-05,"London","V-22APR-03",16
2022-06-05,"London","V-22APR-04",27
2022-06-05,"London","VUI-22JAN-01",37
2022-06-05,"Midlands","V-22APR-03",19
2022-06-05,"Midlands","V-22APR-04",21
2022-06-05,"Midlands","VUI-22JAN-01",34
2022-06-05,"North East and Yorkshire","Unclassified",1
2022-06-05,"North East and Yorkshire","Undetermined",2
2022-06-05,"North East and Yorkshire","V-22APR-03",13
2022-06-05,"North East and Yorkshire","V-22APR-04",22
2022-06-05,"North East and Yorkshire","VUI-22JAN-01",36
2022-06-05,"North West","Undetermined",1
2022-06-05,"North West","V-22APR-03",12
2022-06-05,"North West","V-22APR-04",12
2022-06-05,"North West","VUI-22JAN-01",16
2022-06-05,"South East","Unclassified",1
2022-06-05,"South East","Undetermined",2
2022-06-05,"South East","V-22APR-03",21
2022-06-05,"South East","V-22APR-04",28
2022-06-05,"South East","VUI-22JAN-01",25
2022-06-05,"South West","Undetermined",1
2022-06-05,"South West","V-22APR-03",9
2022-06-05,"South West","V-22APR-04",24
2022-06-05,"South West","VOC-21APR-02",1
2022-06-05,"South West","VUI-22JAN-01",19
2022-06-06,"East of England","Unclassified",1
2022-06-06,"East of England","V-22APR-03",8
2022-06-06,"East of England","V-22APR-04",24
2022-06-06,"East of England","VOC-21NOV-01",2
2022-06-06,"East of England","VUI-22JAN-01",37
2022-06-06,"London","Unclassified",2
2022-06-06,"London","Undetermined",3
2022-06-06,"London","V-22APR-03",15
2022-06-06,"London","V-22APR-04",51
2022-06-06,"London","VUI-22JAN-01",40
2022-06-06,"Midlands","Unclassified",1
2022-06-06,"Midlands","Undetermined",2
2022-06-06,"Midlands","V-22APR-03",27
2022-06-06,"Midlands","V-22APR-04",39
2022-06-06,"Midlands","VOC-21NOV-01",1
2022-06-06,"Midlands","VUI-22JAN-01",49
2022-06-06,"North East and Yorkshire","Unclassified",1
2022-06-06,"North East and Yorkshire","Undetermined",4
2022-06-06,"North East and Yorkshire","V-22APR-03",33
2022-06-06,"North East and Yorkshire","V-22APR-04",26
2022-06-06,"North East and Yorkshire","VOC-21NOV-01",3
2022-06-06,"North East and Yorkshire","VUI-22JAN-01",66
2022-06-06,"North West","Undetermined",3
2022-06-06,"North West","V-22APR-03",22
2022-06-06,"North West","V-22APR-04",31
2022-06-06,"North West","VOC-21NOV-01",1
2022-06-06,"North West","VUI-22JAN-01",34
2022-06-06,"South East","Unclassified",2
2022-06-06,"South East","Undetermined",5
2022-06-06,"South East","V-22APR-03",22
2022-06-06,"South East","V-22APR-04",41
2022-06-06,"South East","VUI-22JAN-01",55
2022-06-06,"South West","Unclassified",1
2022-06-06,"South West","Undetermined",2
2022-06-06,"South West","V-22APR-03",15
2022-06-06,"South West","V-22APR-04",37
2022-06-06,"South West","VUI-22JAN-01",60
2022-06-07,"East of England","Undetermined",2
2022-06-07,"East of England","V-22APR-03",11
2022-06-07,"East of England","V-22APR-04",29
2022-06-07,"East of England","VOC-21NOV-01",1
2022-06-07,"East of England","VUI-22JAN-01",34
2022-06-07,"London","Undetermined",4
2022-06-07,"London","V-22APR-03",19
2022-06-07,"London","V-22APR-04",66
2022-06-07,"London","VOC-21NOV-01",15
2022-06-07,"London","VUI-22JAN-01",41
2022-06-07,"Midlands","Unclassified",2
2022-06-07,"Midlands","Undetermined",5
2022-06-07,"Midlands","V-22APR-03",34
2022-06-07,"Midlands","V-22APR-04",57
2022-06-07,"Midlands","VUI-22JAN-01",45
2022-06-07,"North East and Yorkshire","Unclassified",3
2022-06-07,"North East and Yorkshire","Undetermined",3
2022-06-07,"North East and Yorkshire","V-22APR-03",17
2022-06-07,"North East and Yorkshire","V-22APR-04",38
2022-06-07,"North East and Yorkshire","VOC-21NOV-01",4
2022-06-07,"North East and Yorkshire","VUI-22JAN-01",48
2022-06-07,"North West","Unclassified",6
2022-06-07,"North West","Undetermined",1
2022-06-07,"North West","V-22APR-03",21
2022-06-07,"North West","V-22APR-04",33
2022-06-07,"North West","VOC-21NOV-01",1
2022-06-07,"North West","VUI-22JAN-01",30
2022-06-07,"South East","Undetermined",9
2022-06-07,"South East","V-22APR-03",32
2022-06-07,"South East","V-22APR-04",69
2022-06-07,"South East","VUI-22JAN-01",62
2022-06-07,"South West","Unclassified",1
2022-06-07,"South West","Undetermined",2
2022-06-07,"South West","V-22APR-03",16
2022-06-07,"South West","V-22APR-04",38
2022-06-07,"South West","VUI-22JAN-01",43
2022-06-08,"East of England","Undetermined",2
2022-06-08,"East of England","V-22APR-03",7
2022-06-08,"East of England","V-22APR-04",35
2022-06-08,"East of England","VUI-22JAN-01",24
2022-06-08,"London","Undetermined",3
2022-06-08,"London","V-22APR-03",31
2022-06-08,"London","V-22APR-04",55
2022-06-08,"London","VOC-21NOV-01",1
2022-06-08,"London","VUI-22JAN-01",40
2022-06-08,"Midlands","Unclassified",1
2022-06-08,"Midlands","Undetermined",4
2022-06-08,"Midlands","V-22APR-03",28
2022-06-08,"Midlands","V-22APR-04",74
2022-06-08,"Midlands","VOC-21NOV-01",2
2022-06-08,"Midlands","VUI-22JAN-01",59
2022-06-08,"North East and Yorkshire","Unclassified",2
2022-06-08,"North East and Yorkshire","Undetermined",7
2022-06-08,"North East and Yorkshire","V-22APR-03",22
2022-06-08,"North East and Yorkshire","V-22APR-04",49
2022-06-08,"North East and Yorkshire","VOC-21NOV-01",1
2022-06-08,"North East and Yorkshire","VUI-22JAN-01",37
2022-06-08,"North West","Unclassified",2
2022-06-08,"North West","Undetermined",2
2022-06-08,"North West","V-22APR-03",22
2022-06-08,"North West","V-22APR-04",26
2022-06-08,"North West","VUI-22JAN-01",47
2022-06-08,"South East","Unclassified",1
2022-06-08,"South East","Undetermined",7
2022-06-08,"South East","V-22APR-03",23
2022-06-08,"South East","V-22APR-04",47
2022-06-08,"South East","VUI-22JAN-01",58
2022-06-08,"South West","Unclassified",2
2022-06-08,"South West","Undetermined",4
2022-06-08,"South West","V-22APR-03",19
2022-06-08,"South West","V-22APR-04",56
2022-06-08,"South West","VUI-22JAN-01",46
2022-06-09,"East of England","Unclassified",3
2022-06-09,"East of England","Undetermined",2
2022-06-09,"East of England","V-22APR-03",12
2022-06-09,"East of England","V-22APR-04",29
2022-06-09,"East of England","VUI-22JAN-01",26
2022-06-09,"London","Undetermined",4
2022-06-09,"London","V-22APR-03",27
2022-06-09,"London","V-22APR-04",39
2022-06-09,"London","VOC-21NOV-01",1
2022-06-09,"London","VUI-22JAN-01",39
2022-06-09,"Midlands","Undetermined",5
2022-06-09,"Midlands","V-22APR-03",49
2022-06-09,"Midlands","V-22APR-04",73
2022-06-09,"Midlands","VOC-21NOV-01",2
2022-06-09,"Midlands","VUI-22JAN-01",48
2022-06-09,"North East and Yorkshire","Unclassified",4
2022-06-09,"North East and Yorkshire","Undetermined",5
2022-06-09,"North East and Yorkshire","V-22APR-03",28
2022-06-09,"North East and Yorkshire","V-22APR-04",64
2022-06-09,"North East and Yorkshire","VOC-21NOV-01",1
2022-06-09,"North East and Yorkshire","VUI-22JAN-01",38
2022-06-09,"North West","Unclassified",1
2022-06-09,"North West","Undetermined",1
2022-06-09,"North West","V-22APR-03",25
2022-06-09,"North West","V-22APR-04",28
2022-06-09,"North West","VUI-22JAN-01",27
2022-06-09,"South East","Unclassified",2
2022-06-09,"South East","Undetermined",2
2022-06-09,"South East","V-22APR-03",18
2022-06-09,"South East","V-22APR-04",69
2022-06-09,"South East","VOC-21APR-02",1
2022-06-09,"South East","VUI-22JAN-01",26
2022-06-09,"South West","Unclassified",4
2022-06-09,"South West","Undetermined",6
2022-06-09,"South West","V-22APR-03",19
2022-06-09,"South West","V-22APR-04",33
2022-06-09,"South West","VUI-22JAN-01",37
2022-06-10,"East of England","Unclassified",1
2022-06-10,"East of England","Undetermined",1
2022-06-10,"East of England","V-22APR-03",10
2022-06-10,"East of England","V-22APR-04",38
2022-06-10,"East of England","VUI-22JAN-01",25
2022-06-10,"London","Unclassified",1
2022-06-10,"London","Undetermined",2
2022-06-10,"London","V-22APR-03",21
2022-06-10,"London","V-22APR-04",38
2022-06-10,"London","VOC-21NOV-01",2
2022-06-10,"London","VUI-22JAN-01",34
2022-06-10,"Midlands","Undetermined",4
2022-06-10,"Midlands","V-22APR-03",33
2022-06-10,"Midlands","V-22APR-04",56
2022-06-10,"Midlands","VOC-21NOV-01",2
2022-06-10,"Midlands","VUI-22JAN-01",49
2022-06-10,"North East and Yorkshire","Unclassified",2
2022-06-10,"North East and Yorkshire","Undetermined",4
2022-06-10,"North East and Yorkshire","V-22APR-03",16
2022-06-10,"North East and Yorkshire","V-22APR-04",49
2022-06-10,"North East and Yorkshire","VOC-21NOV-01",1
2022-06-10,"North East and Yorkshire","VUI-22JAN-01",40
2022-06-10,"North West","Unclassified",6
2022-06-10,"North West","Undetermined",3
2022-06-10,"North West","V-22APR-03",18
2022-06-10,"North West","V-22APR-04",37
2022-06-10,"North West","VOC-21NOV-01",3
2022-06-10,"North West","VUI-22JAN-01",26
2022-06-10,"South East","Unclassified",1
2022-06-10,"South East","Undetermined",3
2022-06-10,"South East","V-22APR-03",33
2022-06-10,"South East","V-22APR-04",74
2022-06-10,"South East","VUI-22JAN-01",46
2022-06-10,"South West","Unclassified",3
2022-06-10,"South West","Undetermined",9
2022-06-10,"South West","V-22APR-03",16
2022-06-10,"South West","V-22APR-04",46
2022-06-10,"South West","VOC-21NOV-01",1
2022-06-10,"South West","VUI-22JAN-01",33
2022-06-11,"East of England","V-22APR-03",8
2022-06-11,"East of England","V-22APR-04",22
2022-06-11,"East of England","VUI-22JAN-01",22
2022-06-11,"London","Unclassified",1
2022-06-11,"London","Undetermined",3
2022-06-11,"London","V-22APR-03",12
2022-06-11,"London","V-22APR-04",39
2022-06-11,"London","VOC-21NOV-01",2
2022-06-11,"London","VUI-22JAN-01",26
2022-06-11,"Midlands","Unclassified",2
2022-06-11,"Midlands","Undetermined",3
2022-06-11,"Midlands","V-22APR-03",15
2022-06-11,"Midlands","V-22APR-04",40
2022-06-11,"Midlands","VUI-22JAN-01",22
2022-06-11,"North East and Yorkshire","Unclassified",2
2022-06-11,"North East and Yorkshire","Undetermined",1
2022-06-11,"North East and Yorkshire","V-22APR-03",8
2022-06-11,"North East and Yorkshire","V-22APR-04",41
2022-06-11,"North East and Yorkshire","VOC-21NOV-01",1
2022-06-11,"North East and Yorkshire","VUI-22JAN-01",20
2022-06-11,"North West","Unclassified",2
2022-06-11,"North West","Undetermined",2
2022-06-11,"North West","V-22APR-03",13
2022-06-11,"North West","V-22APR-04",32
2022-06-11,"North West","VOC-21NOV-01",1
2022-06-11,"North West","VUI-22JAN-01",32
2022-06-11,"South East","Undetermined",1
2022-06-11,"South East","V-22APR-03",17
2022-06-11,"South East","V-22APR-04",63
2022-06-11,"South East","VOC-21APR-02",1
2022-06-11,"South East","VUI-22JAN-01",34
2022-06-11,"South West","Unclassified",2
2022-06-11,"South West","Undetermined",3
2022-06-11,"South West","V-22APR-03",12
2022-06-11,"South West","V-22APR-04",41
2022-06-11,"South West","VUI-22JAN-01",27
2022-06-12,"East of England","Undetermined",1
2022-06-12,"East of England","V-22APR-03",18
2022-06-12,"East of England","V-22APR-04",30
2022-06-12,"East of England","VUI-22JAN-01",21
2022-06-12,"London","Undetermined",3
2022-06-12,"London","V-22APR-03",10
2022-06-12,"London","V-22APR-04",50
2022-06-12,"London","VUI-22JAN-01",12
2022-06-12,"Midlands","Undetermined",3
2022-06-12,"Midlands","V-22APR-03",27
2022-06-12,"Midlands","V-22APR-04",48
2022-06-12,"Midlands","VUI-22JAN-01",28
2022-06-12,"North East and Yorkshire","Unclassified",1
2022-06-12,"North East and Yorkshire","Undetermined",1
2022-06-12,"North East and Yorkshire","V-22APR-03",20
2022-06-12,"North East and Yorkshire","V-22APR-04",41
2022-06-12,"North East and Yorkshire","VUI-22JAN-01",23
2022-06-12,"North West","Undetermined",1
2022-06-12,"North West","V-22APR-03",17
2022-06-12,"North West","V-22APR-04",23
2022-06-12,"North West","VUI-22JAN-01",17
