areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000008,South East,region,2021-11-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-11-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-11-07,VOC-22JAN-01 (Omicron BA.2),136613.0,0.3
E12000008,South East,region,2021-10-31,Other,129733.0,0.1
E12000008,South East,region,2021-10-31,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-10-31,V-21APR-02 (Delta B.1.617.2),129733.0,81.4
E12000008,South East,region,2021-10-31,V-21OCT-01 (Delta AY 4.2),129733.0,17.5
E12000008,South East,region,2021-10-31,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-10-31,VOC-21NOV-01 (Omicron BA.1),129733.0,0.9
E12000008,South East,region,2021-10-31,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-10-31,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-10-31,VOC-22JAN-01 (Omicron BA.2),129733.0,0.1
E12000008,South East,region,2021-10-24,Other,123248.0,1.4
E12000008,South East,region,2021-10-24,V-20DEC-01 (Alpha),123248.0,0.0
E12000008,South East,region,2021-10-24,V-21APR-02 (Delta B.1.617.2),123248.0,84.0
E12000008,South East,region,2021-10-24,V-21OCT-01 (Delta AY 4.2),123248.0,14.6
E12000008,South East,region,2021-10-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-10-24,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-10-24,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-10-24,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-10-24,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-10-17,Other,118712.0,1.0
E12000008,South East,region,2021-10-17,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-10-17,V-21APR-02 (Delta B.1.617.2),118712.0,85.5
E12000008,South East,region,2021-10-17,V-21OCT-01 (Delta AY 4.2),118712.0,13.5
E12000008,South East,region,2021-10-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-10-17,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-10-17,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-10-17,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-10-17,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-10-10,Other,112126.0,1.2
E12000008,South East,region,2021-10-10,V-20DEC-01 (Alpha),112126.0,0.0
E12000008,South East,region,2021-10-10,V-21APR-02 (Delta B.1.617.2),112126.0,87.0
E12000008,South East,region,2021-10-10,V-21OCT-01 (Delta AY 4.2),112126.0,11.8
E12000008,South East,region,2021-10-10,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-10-10,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-10-10,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-10-10,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-10-10,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-10-03,Other,106944.0,0.8
E12000008,South East,region,2021-10-03,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-10-03,V-21APR-02 (Delta B.1.617.2),106944.0,86.9
E12000008,South East,region,2021-10-03,V-21OCT-01 (Delta AY 4.2),106944.0,12.4
E12000008,South East,region,2021-10-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-10-03,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-10-03,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-10-03,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-10-03,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-09-26,Other,101799.0,0.4
E12000008,South East,region,2021-09-26,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-09-26,V-21APR-02 (Delta B.1.617.2),101799.0,88.5
E12000008,South East,region,2021-09-26,V-21OCT-01 (Delta AY 4.2),101799.0,11.2
E12000008,South East,region,2021-09-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-09-26,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-09-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-09-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-09-26,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-09-19,Other,96317.0,0.2
E12000008,South East,region,2021-09-19,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-09-19,V-21APR-02 (Delta B.1.617.2),96317.0,90.4
E12000008,South East,region,2021-09-19,V-21OCT-01 (Delta AY 4.2),96317.0,9.3
E12000008,South East,region,2021-09-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-09-19,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-09-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-09-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-09-19,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-09-12,Other,92660.0,0.2
E12000008,South East,region,2021-09-12,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-09-12,V-21APR-02 (Delta B.1.617.2),92660.0,92.3
E12000008,South East,region,2021-09-12,V-21OCT-01 (Delta AY 4.2),92660.0,7.6
E12000008,South East,region,2021-09-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-09-12,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-09-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-09-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-09-12,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-09-05,Other,88405.0,0.3
E12000008,South East,region,2021-09-05,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-09-05,V-21APR-02 (Delta B.1.617.2),88405.0,94.7
E12000008,South East,region,2021-09-05,V-21OCT-01 (Delta AY 4.2),88405.0,5.0
E12000008,South East,region,2021-09-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-09-05,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-09-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-09-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-09-05,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-08-29,Other,84660.0,0.1
E12000008,South East,region,2021-08-29,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-08-29,V-21APR-02 (Delta B.1.617.2),84660.0,95.7
E12000008,South East,region,2021-08-29,V-21OCT-01 (Delta AY 4.2),84660.0,4.2
E12000008,South East,region,2021-08-29,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-08-29,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-08-29,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-08-29,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-08-29,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-08-22,Other,80042.0,0.1
E12000008,South East,region,2021-08-22,V-20DEC-01 (Alpha),80042.0,0.0
E12000008,South East,region,2021-08-22,V-21APR-02 (Delta B.1.617.2),80042.0,95.8
E12000008,South East,region,2021-08-22,V-21OCT-01 (Delta AY 4.2),80042.0,4.0
E12000008,South East,region,2021-08-22,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-08-22,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-08-22,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-08-22,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-08-22,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-08-15,Other,75608.0,0.6
E12000008,South East,region,2021-08-15,V-20DEC-01 (Alpha),75608.0,0.0
E12000008,South East,region,2021-08-15,V-21APR-02 (Delta B.1.617.2),75608.0,95.9
E12000008,South East,region,2021-08-15,V-21OCT-01 (Delta AY 4.2),75608.0,3.5
E12000008,South East,region,2021-08-15,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-08-15,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-08-15,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-08-15,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-08-15,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-08-08,Other,70738.0,1.9
E12000008,South East,region,2021-08-08,V-20DEC-01 (Alpha),70738.0,0.0
E12000008,South East,region,2021-08-08,V-21APR-02 (Delta B.1.617.2),70738.0,96.4
E12000008,South East,region,2021-08-08,V-21OCT-01 (Delta AY 4.2),70738.0,1.8
E12000008,South East,region,2021-08-08,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-08-08,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-08-08,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-08-08,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-08-08,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-08-01,Other,66445.0,0.3
E12000008,South East,region,2021-08-01,V-20DEC-01 (Alpha),66445.0,0.1
E12000008,South East,region,2021-08-01,V-21APR-02 (Delta B.1.617.2),66445.0,98.1
E12000008,South East,region,2021-08-01,V-21OCT-01 (Delta AY 4.2),66445.0,1.5
E12000008,South East,region,2021-08-01,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-08-01,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-08-01,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-08-01,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-08-01,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-07-25,Other,62378.0,0.2
E12000008,South East,region,2021-07-25,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-07-25,V-21APR-02 (Delta B.1.617.2),62378.0,98.5
E12000008,South East,region,2021-07-25,V-21OCT-01 (Delta AY 4.2),62378.0,1.3
E12000008,South East,region,2021-07-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-07-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-07-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-07-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-07-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-07-18,Other,59113.0,0.3
E12000008,South East,region,2021-07-18,V-20DEC-01 (Alpha),59113.0,0.1
E12000008,South East,region,2021-07-18,V-21APR-02 (Delta B.1.617.2),59113.0,98.5
E12000008,South East,region,2021-07-18,V-21OCT-01 (Delta AY 4.2),59113.0,1.1
E12000008,South East,region,2021-07-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-07-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-07-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-07-18,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-07-18,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-07-11,Other,55225.0,0.2
E12000008,South East,region,2021-07-11,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2021-07-11,V-21APR-02 (Delta B.1.617.2),55225.0,98.8
E12000008,South East,region,2021-07-11,V-21OCT-01 (Delta AY 4.2),55225.0,1.0
E12000008,South East,region,2021-07-11,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-07-11,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-07-11,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-07-11,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-07-11,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-07-04,Other,52227.0,0.2
E12000008,South East,region,2021-07-04,V-20DEC-01 (Alpha),52227.0,0.0
E12000008,South East,region,2021-07-04,V-21APR-02 (Delta B.1.617.2),52227.0,99.3
E12000008,South East,region,2021-07-04,V-21OCT-01 (Delta AY 4.2),52227.0,0.4
E12000008,South East,region,2021-07-04,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-07-04,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-07-04,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-07-04,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-07-04,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-06-27,Other,49461.0,0.1
E12000008,South East,region,2021-06-27,V-20DEC-01 (Alpha),49461.0,0.4
E12000008,South East,region,2021-06-27,V-21APR-02 (Delta B.1.617.2),49461.0,99.1
E12000008,South East,region,2021-06-27,V-21OCT-01 (Delta AY 4.2),49461.0,0.3
E12000008,South East,region,2021-06-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-06-27,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-06-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-06-27,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-06-27,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-06-20,Other,45609.0,0.2
E12000008,South East,region,2021-06-20,V-20DEC-01 (Alpha),45609.0,0.4
E12000008,South East,region,2021-06-20,V-21APR-02 (Delta B.1.617.2),45609.0,99.3
E12000008,South East,region,2021-06-20,V-21OCT-01 (Delta AY 4.2),45609.0,0.1
E12000008,South East,region,2021-06-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-06-20,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-06-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-06-20,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-06-20,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-06-13,Other,0.0,0.0
E12000008,South East,region,2021-06-13,V-20DEC-01 (Alpha),43580.0,2.1
E12000008,South East,region,2021-06-13,V-21APR-02 (Delta B.1.617.2),43580.0,97.8
E12000008,South East,region,2021-06-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-06-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-06-13,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-06-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-06-13,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-06-13,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-06-06,Other,42415.0,0.2
E12000008,South East,region,2021-06-06,V-20DEC-01 (Alpha),42415.0,3.8
E12000008,South East,region,2021-06-06,V-21APR-02 (Delta B.1.617.2),42415.0,96.0
E12000008,South East,region,2021-06-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-06-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-06-06,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-06-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-06-06,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-06-06,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-05-30,Other,40422.0,0.2
E12000008,South East,region,2021-05-30,V-20DEC-01 (Alpha),40422.0,6.2
E12000008,South East,region,2021-05-30,V-21APR-02 (Delta B.1.617.2),40422.0,93.5
E12000008,South East,region,2021-05-30,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-05-30,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-05-30,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-05-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-05-30,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-05-30,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-05-23,Other,38363.0,0.7
E12000008,South East,region,2021-05-23,V-20DEC-01 (Alpha),38363.0,17.2
E12000008,South East,region,2021-05-23,V-21APR-02 (Delta B.1.617.2),38363.0,82.2
E12000008,South East,region,2021-05-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-05-23,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-05-23,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-05-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-05-23,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-05-23,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-05-16,Other,37164.0,2.0
E12000008,South East,region,2021-05-16,V-20DEC-01 (Alpha),37164.0,34.8
E12000008,South East,region,2021-05-16,V-21APR-02 (Delta B.1.617.2),37164.0,63.1
E12000008,South East,region,2021-05-16,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-05-16,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-05-16,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-05-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-05-16,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-05-16,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-05-09,Other,36719.0,5.1
E12000008,South East,region,2021-05-09,V-20DEC-01 (Alpha),36719.0,55.7
E12000008,South East,region,2021-05-09,V-21APR-02 (Delta B.1.617.2),36719.0,39.2
E12000008,South East,region,2021-05-09,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-05-09,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-05-09,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-05-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-05-09,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-05-09,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-05-02,Other,36405.0,6.6
E12000008,South East,region,2021-05-02,V-20DEC-01 (Alpha),36405.0,69.0
E12000008,South East,region,2021-05-02,V-21APR-02 (Delta B.1.617.2),36405.0,24.4
E12000008,South East,region,2021-05-02,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-05-02,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-05-02,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-05-02,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-05-02,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-05-02,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-04-25,Other,36056.0,7.5
E12000008,South East,region,2021-04-25,V-20DEC-01 (Alpha),36056.0,77.3
E12000008,South East,region,2021-04-25,V-21APR-02 (Delta B.1.617.2),36056.0,15.2
E12000008,South East,region,2021-04-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-04-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-04-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-04-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-04-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-04-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-04-18,Other,35734.0,8.2
E12000008,South East,region,2021-04-18,V-20DEC-01 (Alpha),35734.0,80.4
E12000008,South East,region,2021-04-18,V-21APR-02 (Delta B.1.617.2),35734.0,11.3
E12000008,South East,region,2021-04-18,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-04-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-04-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-04-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-04-18,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-04-18,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-04-11,Other,35346.0,7.1
E12000008,South East,region,2021-04-11,V-20DEC-01 (Alpha),35346.0,88.5
E12000008,South East,region,2021-04-11,V-21APR-02 (Delta B.1.617.2),35346.0,4.3
E12000008,South East,region,2021-04-11,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-04-11,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-04-11,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-04-11,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-04-11,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-04-11,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-04-04,Other,34883.0,4.2
E12000008,South East,region,2021-04-04,V-20DEC-01 (Alpha),34883.0,92.6
E12000008,South East,region,2021-04-04,V-21APR-02 (Delta B.1.617.2),34883.0,3.2
E12000008,South East,region,2021-04-04,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-04-04,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-04-04,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-04-04,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-04-04,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-04-04,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-03-28,Other,34357.0,5.6
E12000008,South East,region,2021-03-28,V-20DEC-01 (Alpha),34357.0,94.0
E12000008,South East,region,2021-03-28,V-21APR-02 (Delta B.1.617.2),34357.0,0.4
E12000008,South East,region,2021-03-28,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-03-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-03-28,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-03-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-03-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-03-28,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-03-21,Other,33871.0,2.0
E12000008,South East,region,2021-03-21,V-20DEC-01 (Alpha),33871.0,98.0
E12000008,South East,region,2021-03-21,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2021-03-21,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-03-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-03-21,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-03-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-03-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-03-21,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-03-14,Other,33129.0,3.3
E12000008,South East,region,2021-03-14,V-20DEC-01 (Alpha),33129.0,96.7
E12000008,South East,region,2021-03-14,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2021-03-14,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-03-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-03-14,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-03-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-03-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-03-14,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-03-07,Other,32405.0,5.1
E12000008,South East,region,2021-03-07,V-20DEC-01 (Alpha),32405.0,94.9
E12000008,South East,region,2021-03-07,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2021-03-07,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-03-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2021-03-07,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2021-03-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2021-03-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000008,South East,region,2021-03-07,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000008,South East,region,2021-02-28,Other,31306.0,3.9
E12000008,South East,region,2021-02-28,V-20DEC-01 (Alpha),31306.0,96.1
E12000008,South East,region,2021-02-28,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2021-02-28,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2021-02-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
